city_name,count
Charlestown,356
Greer,356
Seven Corners,356
Wenden,356
Lewes,354
Pryor (corporate name Pryor Creek),354
Evanston,354
West Union,351
Marble City Community,350
Vacaville,346
Harlingen,345
Green Park,343
Scottville,342
Toppenish,342
Seiling,341
Norco,341
Twentynine Palms,340
Loves Park,340
Griffith,339
Fuquay-Varina,339
South Burlington,338
Picher,338
Merriam,336
Killeen,336
Round Rock,334
Mount Crested Butte,331
Sheboygan,331
Gillette,330
Dickson,329
Leavenworth,329
Belding,329
Stowe Township,328
Incline Village-Crystal Bay,327
Yosemite Valley,325
Healdsburg,324
Seeley Lake,322
Effingham,322
Babylon,321
Cassopolis,321
Colfax,321
Thibodaux,320
Anaconda-Deer Lodge County,320
Buckner,320
Green River,319
Stow,317
Silver City,316
Lignite,315
Wheatfield,315
Darrington,315
White Springs,315
Lemmon Valley-Golden Valley,314
Gulf Breeze,314
Micanopy,314
Roswell,313
Paulsboro,312
Pomeroy,312
Hershey,312
Gardnerville Ranchos,311
Wilkinsburg,311
Sunnyvale,311
Cortez,310
Mount Carmel,310
Adjuntas,308
Bladensburg,308
Thomaston,307
Arbutus (census name for Halethorpe),306
Kingston,306
Gilbert,304
Skiatook,304
Gresham,302
Bedford Park,299
Williston,299
Price,297
Palisade,296
McCandless Township,296
Lincoln (census name for Lincoln Compact),296
Dunn Center,294
Potsdam,294
Boise City (corporate name for Boise),293
Applewood,292
Franklinton,292
Marshall,291
Millinocket (Town of),290
League City,290
Detroit Lakes,289
Bayside,289
Issaquah,288
Aspen Park,288
Nazlini (Trading Post),288
Bridgeton,285
Swansea,285
Newport News,283
Arabi,282
Douglasville,281
West Norriton,281
Quinnesec,280
Lincolnton,280
Dunedin,280
Beulah,278
Vicksburg,278
Stillwater,278
Tell City,277
Kelso,277
Moline,277
Suitland-Silver Hill,275
Martinsville,275
Pekin,274
Chapel Hill,273
Brainerd,272
Jonesboro,272
Palmetto,272
Marquette,272
Fairview,271
Ellensburg,271
Anahuac,270
Pembroke,270
Shiprock,269
San Benito,268
