address,count
"4607 STATE PARK LN PCB,FL",7853
"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",7852
"3301 PACIFIC AVENUE, PIRU, CA  93040",7846
"TARRANT, ELEM. SCH., 1269 PORTLAND STREE",7844
3033 New Authon Rd,7835
"CEDAR BLUFF RESERVOIR,PRONGHORN & MULEY",7827
4100 Fairway Dr,7824
4405 AIRPORT RD-PARADISE CA,7791
30908 WARDER ROAD,7789
"2200 N 1st Street, Bloomfield, NM",7787
"MT.PLEASANT HS, 1121 FOREST RD.",7763
"Crumb Hill Road, Camp GEORGETOWN",7762
1820 S. 51ST AVE.,7757
3790 S Houston St,7757
320 Old Hueco Tanks Road,7756
"310 S BROOKS, MESA",7748
100 E Heath St,7742
"26081 VIA PERA, MISSION VIEJO, CA 92691",7735
13030 MURPHY AVE.,7735
5502 33RD AVE DRIVE W. (G T BRAY PARK),7723
"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",7718
"1175 ROUTE 17K, MONTGOMERY Valley Central HS",7708
3520 1/2 N. PEORIA,7697
692 NW 30TH AVE,7695
"401 West Florida Avenue, Melbourne, FL 32901",7662
Remington Road (see coordinates),7645
"10637 S 9 Rd, Cadillac, MI 49601",7637
751 SE SYCAMORE TERRACE,7632
MCCARRELL AND FAYETTE STS,7625
1901 JOHNS LAKE RD,7624
IOWA LAKES COMMUNITY COLLEGE,7606
"CO.FIRE STATION#2 ,200 EAST 53RD ST.NORT",7580
5200 Mechanic,7576
"40733 CHAPEL WAY., FREMONT",7575
Highway 964,7571
2105 BROADWAY,7564
"Columbus Airport, 3100 Airport Thruway Drive, Columbus, Georgia, 31909",7540
1330 FRAYSER BLVD,7540
"TAKOMA SC.  7010 PINEY BRANCH RD. N.W., WASHINGTON, DC 20012",7540
Queens College   65-30 Kissena Blvd  Parking Lot#6,7536
906 S BROADWAY - SANTA MARIA,7536
5505 ROSE GARDEN RD CAPE COREL FL 33914,7535
ROCKLAND RECREATION AREA-OLD HICKORY DAM Army Corp of Engineer Property,7535
"JACKSON PURCHASE RECC, 2901 POWELL STREET",7528
6855 MUDVILLE RD.,7528
THUNDER BASIN GRASSLAND SITE 35 MI N-NE GILLETTE WY,7523
GOLF & JACKSON STS.,7522
"855 ALDER DRIVE, INCLINE VILLAGE, NV 89451",7520
5511 39TH STREET EAST,7517
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",7513
HERMAN HORN ELEMENTARY SCHOOL,7509
KY 338 & LOWER RIVER ROAD,7509
Indian Springs School Shawnee Dr Blountville TN,7491
CEDARS OF LEBANON STATE PARK,7491
ILLINOIS BEACH STATE PARK,7490
 Center St,7488
"EMMA WOOD STATE BEACH, VENTURA",7488
18707 E. 21ST STREET,7486
"20401 BEAR MTN BLVD, ARVIN, CA., 93203",7475
4530 E MCKELLIPS RD-FALCON FIELD STATION,7452
Hwy 134 & Spur 449,7448
"945 East United Ave., Atlanta, Georgia, 30316",7442
VIENNA - NEALE ELEM SCHOOL,7440
"MOUNT RAINIER NP, TAHOMA WOODS ADMIN",7440
"KYTC MAINTENANCE FACILITY, 1601 SOUTH HWY 393",7436
SCOTT STREET & CENTER AVENUE,7434
"BONNE TERRE: 15797 Highway D, Bonne Terre, MO 63628",7429
1405 Sheldon Road,7425
"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",7423
"LIVINGSTON CO ROAD DEPT, 706 STATE DRIVE",7418
1405 1/2 S. FOOTHILLS PARKWAY,7416
4522 Park Rd,7414
"22224 PLACERITA CANYON RD, SANTA CLARITA",7413
716 PLEASANT VALLEY ROAD,7407
2ND STREET & CAROLINE STREET,7404
SEQUOIA & KINGS CANYON NP,7397
"684A STATE ROUTE 341, RENO NV 89521",7394
S 18TH AND HAYES ST,7389
9472A Hwy 1484,7387
"STATE ROAD 384, KILLENS POND RD",7381
ROOSEVELT ST.,7381
4503 Croix Pkwy,7367
123 MAIN DRIVE VENUS FL 33960,7358
COUNTY RD 59,7344
"FRANCIS SCHOOL, 64 BOURNE AVE",7343
1630 W. PAMPAS LANE,7323
2875 N. DIRKSEN PKWY.,7323
606 E. GROVE,7320
"ORCHARD FARM: 2165 Highway V, St. Charles, MO 63301",7313
1015 SEBRING ROAD,7310
6950 RIPPLE RD.,7295
IS 52    681 KELLY ST,7286
"DEVILS LAKE STATE PARK, E12886 TOWER RD",7264
"STATE ROUTE 13, NEAR CAMDEN",7260
3101 35TH AVE.,7259
12575 NW 10TH (WATER TOWER),7251
"305 E. SUPERSTITION BLVD, APACHE JUNCTION",7234
12880 A NE 10TH,7231
MAIN & GREGORY,7226
"43301 DIVISION ST., LANCASTER, CA",7223
660 W. AERO DR. CASA GRANDE,7222
"1675 SOUTH 600 EAST, SALT LAKE CITY",7215
1130 EASTWAY DRIVE,7215
7800 IMMOKALEE ROAD NAPLES 34119,7212
SEVEN SPRINGS RD-FAA RADAR STN-TONTO NF,7210
"Millington Wildlife Management Area, Massey - Maryland Line Road (Route 330)",7197
"KYTC MAINTENANCE FACILITY, 573 HARDING ROAD",7190
"1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",7177
"WILLIAMSON RESIDENCE, 10800 PILOT ROCK ROAD",7176
Hospital Road at Co. Health Dept.,7170
WAVERLY AIRPORT,7168
BELLEVUE STATE PARK,7159
"KYTC MAINTENANCE GARAGE,  260 WILSON DRIVE",7157
201 PROSPERITY SE,7152
"Sebastian Inlet State Recreation Area, Vero Beach, FL 32963",7131
10421 N. US HWY. 45,7117
2300 N M. L. KING JR DR,7107
5504 South Collins Street,7105
1850 SOUTH CEDAR CREEK ROAD [Congaree Bluff],7099
ROUTE 168 & TOMLINSON ROAD,7091
