city_name,count
Swansea,1246
Weaverville,1237
McLean,1233
Nazlini (Trading Post),1231
Ste. Genevieve,1205
Clairton,1201
Washington Terrace,1196
Greenwich (Township of),1196
St. Bernard,1182
West Valley,1178
Richfield,1162
Chalmette,1157
Great Falls,1140
Chapel Hill,1138
Pensacola,1136
Adjuntas,1127
Hollywood,1127
Lynwood,1126
Georgetown,1117
Powder Springs,1116
Midlothian,1114
Bowling Green,1101
Enterprise,1090
Humacao,1082
Berlin,1077
Onamia,1061
Bishop,1058
McCandless Township,1053
Bladensburg,1052
Dunkirk,1042
James Town,1042
Lake Forest Park,1041
Enid,1037
Manchester,1030
Anadarko,1027
Ocala,1024
Greenwood,1023
Central Point,1021
Panama City,1014
Riviera Beach,995
Maricopa,987
Riverton,985
Grenada,979
Dune Acres,973
Bradenton,964
Polson,960
Crescent City,957
Sharonville,953
Reading,944
Beaufort,937
Annandale,931
Payson,928
Park Hill,928
Beatrice,923
Mission (Government Indian Mission),909
Brewton,908
La Porte,905
Cheektowaga,905
Mesquite,898
Lorain,890
Potsdam,889
Saginaw,885
Olathe,874
Rossville,863
Newcastle,847
Soddy-Daisy,846
Lone Pine,844
Zion,818
Flagstaff,814
Salton Sea Beach,812
Fort Thomas,805
Fairport Harbor (Fairport),802
Millington,799
Conroe,778
Clarion,775
Meraux,769
Batavia,757
Channelview,755
Beaverton,755
Shadyside,751
Vicksburg,749
Cleves,742
Glenwood Springs,741
Tualatin,737
Babylon,728
Longview,728
Jonesboro,726
Boulder City,726
Pinedale,726
Weeping Water,722
Gillette,721
Stowe (Township of),718
Farmington (census name for Farmington Center),716
Ann Arbor,714
Lignite,713
Winona,713
Torrington,710
North Platte,709
Kannapolis,706
South Hill,706
Gibbstown (Township name Greenwich),705
Felton,697
Lovell,692
Newport News,676
Idaho Falls,673
Pearl,666
Tukwila,665
Syracuse,660
Ardmore,656
Bluefield,653
San Benito,650
Mason City,650
Shasta Lake,648
Chelsea,639
Owensboro,630
Big Pine,625
Stamford,608
Stroud,602
Campo,598
Sunset Hills,597
Marble City Community,589
Lacey,584
West Memphis,571
Estherville,569
Coeur d'Alene,568
Claremont,560
Tomah,558
Peach Springs,557
Fort Meade (U.S. Army),552
Barre,551
North Bend (Northbend),551
Blytheville,550
Kennewick,538
Coraopolis,537
Sandpoint,535
Ferguson,534
South Lake Tahoe,526
Caldwell,511
Lares,509
Beloit,500
Hamden (Town of),500
Superior,497
Wisconsin Rapids,487
Oshkosh,486
Black River Falls,484
Hastings,482
East Greenwich (Township of),476
Seeley Lake,475
Elizabeth City,468
Corvallis,463
Thomaston,458
Vidalia,454
League City,454
Alsip,445
North Pole,441
Ames,436
Utica,436
Chubbuck,430
Schenectady,419
Poughkeepsie,414
Cortez,414
Mount Crested Butte,409
De Pere,406
San Marcos,403
Pagosa Springs,402
Dunedin,400
Pine Bluff,400
New Bedford,398
Carmel,397
Redmond,394
Selma,389
Frisco,387
Delta,378
Twin Falls,371
Texas City,371
Waco,370
Telluride,366
Bethpage,358
Fitchburg,354
Zia Pueblo,349
Binghamton,348
Prescott Valley,342
Diamondville,341
Grand Forks,326
Stow,322
Roslyn,315
Incline Village-Crystal Bay,314
City of The Dalles,313
Clute (corporate name for Clute City),313
Seabrook,307
East Point,304
Alpena,304
Steamboat Springs,304
Bonners Ferry,299
Traverse City,290
Bella Vista,289
Mayaguez,284
Caguas,281
Wewoka,281
Gulf Breeze,277
Plymouth (census name for Plymouth Compact),276
Sweet Home,270
Stillwater,258
Cave Rock,252
Kaufman,250
Suitland-Silver Hill,247
Hermiston,241
Westlake (RR name West Lake),240
Jefferson,234
Moncks Corner,230
Orangeburg,229
High Point,228
London,222
Durango,222
Waverly,215
Seven Corners,210
Lowell,205
Greenbelt,196
West Haven,190
Oakville,185
Price,181
West Valley City,180
Carlstadt,174
Sharon,166
Alturas,165
Arabi,157
White Settlement,150
Amalga,149
Pullman,145
Hyrum,144
Bellview,141
Mount Vernon,126
Clarkston,124
Biloxi,122
Lumberton,120
Cranston,118
Moline,116
Parker,107
Twisp,107
Metairie,105
Ketchikan,102
Waupaca,98
College,97
Ritzville,97
Kiln,93
Enumclaw,92
Bay St. Louis,91
Dickinson,90
Shawnee,88
Port Angeles,88
Guayama,87
Soda Springs,85
Shelton,80
Albert Lea,75
Port Townsend,74
Moses Lake,71
Emmett,69
Camas,68
Centralia,68
Colfax,63
Walla Walla,62
Corsicana,62
Hutchinson,61
Yacolt,60
Wenatchee,60
Post Falls,60
Roslyn Heights (RR name Rosalyn (sta.)),60
Chehalis,59
Nilwood,58
Lyons,58
Parma,56
Moscow,56
Roseburg,51
North Mankato,50
Evergreen,50
Grangeville,48
Waggaman,47
East Meadow,46
Sunnyside,46
Crystal Falls,44
Willmar,42
Dock Junction,35
Silver Bay,27
Slidell,26
White Swan,26
Leavenworth,21
Mount Pleasant,21
Luling,18
Pass Christian,11
Sacaton,11
Cheney,10
