city_name,count
Hybla Valley,1184
Cozad,1181
Midland,1170
Hazard,1157
Norwalk,1156
Bozeman,1155
Nilwood,1152
Morro Bay,1151
Willits,1141
Summerville,1140
Iowa City,1138
Fort Wayne,1136
Redwood City,1133
Vail,1132
Fremont,1130
Ukiah,1127
Fort Thomas,1120
Douglasville,1118
Torrington,1117
Peach Springs,1100
Harrisville,1095
Davidson,1085
Martins Ferry,1079
Bellevue,1078
Belle Glade,1078
Concepcion,1075
Charlottesville,1064
Ridge Wood Heights,1062
Weaverville,1059
Atlantic City,1050
Brattleboro (Town of),1042
Placerville,1039
San Benito,1033
Isla Vista,1030
Goldsboro,1021
Clarkston,1018
Crescent City,1017
Hamilton,1016
Griffin,1014
Carmel Valley Village,1013
Smithland,1005
Shasta Lake,1005
Coraopolis,1004
Venice,995
Salisbury,990
Vienna,988
St. Louis Park,987
Shadyside,985
Bellingham,979
Russellville,973
Bay City,967
Wenatchee,961
Fairfield,960
Rock Hill,959
Cottage Grove,957
Flint,956
Watsonville,954
Carrollton (Township of),947
Brewton,935
St. Paul Park,925
South Webster,925
New Boston,924
Middlesborough (corporate name for Middlesboro),924
Westbrook,920
Stateline,918
Santa Ana Pueblo,917
Anaconda-Deer Lodge County,916
Springdale,916
Hendersonville,912
Monessen,911
Parker,909
Salmon,909
Bethlehem,903
Coal Grove,902
Green River,902
Talladega,900
Two Harbors,896
Safford,896
Childersburg,894
Alsip,892
Harlan,889
Mount Shasta,886
Demopolis,882
Jamestown,880
Groveton,871
Barre,869
Wheeling,865
Piru,864
Live Oak,854
Dock Junction,853
Waimanalo,853
Santa Rosa,852
Centerville,851
Pensacola,851
Chesapeake,847
Silt,846
Twentynine Palms,846
Sunnyside,843
South Charleston,842
Hawthorne,840
Londonderry,839
East Meadow,832
Vallejo,825
Spartanburg,823
Lava Beds National Monument,823
Phenix City,822
Oceanside,818
Westfield,813
Show Low,812
Somerset,812
Winslow (census name for Winslow Center),811
Leander,805
Carolina,797
Elizabethtown,794
South Holland,791
Okolona,791
Brandon,787
Bayard,786
Skowhegan (census name for Skowhegan Center),784
Pascagoula,780
St. Bernard,776
Grand Forks,773
Dothan,769
Manassas,763
Darien (Town of),762
Sinclair,759
Fort Pierce,758
New London,754
Westport,749
Great Falls,748
Soda Springs,747
Dover,742
Keene,741
Burlington (Burlington Center),740
Norwich,738
Bryson City (RR name Bryson),734
Longview,734
Cloquet,724
Golden,720
Rio Grande,716
Kinston,707
Thousand Oaks,706
Moab,706
Pennsauken (Township of),704
Taylorsville,704
Grantsville,703
Wheatfield,699
Hollis,696
Spruce Pine,693
Gunnison,675
Rome,671
Bethel,668
Baden,667
China Lake (Naval Weapons Center),664
Organ Pipe Cactus National Monument,657
Luling,656
Livonia,655
Loring Air Force Base,655
Northumberland,650
Fort Payne,643
Homestead,638
Maywood,637
Edmond,634
Corbin,633
Tuscaloosa,628
Idaho Falls,628
Pembroke Pines,626
Elkton,625
Albion,621
El Toro,619
Ellensburg,617
Ladue,617
Carson City,615
Bradenton,615
Jamesville,613
Roseburg,613
Roosevelt,611
West Plains,603
Bowling Green,599
Wyandotte,598
Kannapolis,595
St. Ann,592
Cicero,592
Jonesboro,589
Keokuk,588
South Hill,587
Soldotna,586
Prescott Valley,584
Trona,583
Dunn,583
Champaign,578
Newport,577
Clarkdale,575
Alton,574
Suitland-Silver Hill,573
Campo,571
Millinocket (Town of),569
East Providence,567
Pittsboro,566
McGill,561
Laws,560
Morgantown,556
Glenpool,555
Rocky Mount,547
New Paris,545
Pittsburg,544
Enterprise,544
Chubbuck,544
Cobb,538
Mammoth,537
South Roxana,537
Jenison,536
Lyons,534
Port Angeles,534
Rockford,527
Williamsport,527
East Moline,526
Enfield (Thompsonville),525
Lewiston (Town of),524
Westville,524
Willimantic,524
East Hartford (Town of),523
Plantation,523
Cheektowaga,521
Lackawanna,521
Lockport,520
Fall River,519
Dickinson,519
Everett,519
Maryville,516
North Tonawanda,515
Voluntown,514
Naperville,514
Richfield,513
Bennington,513
Rockdale,513
Mexico,512
James Town,511
Tonawanda,511
Sudbury (RR name South Sudbury),511
Moss Landing,510
Anadarko,510
Saugerties,510
Lynchburg,509
Auburn,507
Evergreen,507
Herculaneum,507
Muscle Shoals,506
Bensenville,505
Bensley,505
Boulevard,505
West Springfield,503
Prestonsburg,502
Burns,500
Suffolk,499
New Bedford,497
Candor,497
Fargo,496
Anniston,493
Moundsville,492
Castle Hayne,491
Zeeland,490
Linden,490
Paris,489
Kingston,489
Martinsville,488
Riverton,487
Speedway,486
Crossett,483
Thomasville,482
Castro Valley,481
Texarkana,479
East Helena,477
Kearney,475
Midwest City,475
Saratoga Springs,474
Utica,474
Laurel,473
Seven Corners,472
Fort Smith,471
Meridian,471
Kearny,470
East Peoria,470
Schenectady,469
McLean,469
High Point,468
Seeley Lake,467
Coso Junction,467
Stuttgart,466
Rock Island,466
Palm Beach Gardens,464
Hoffman Estates,462
Yerington,462
Lawrence,461
Stratton,461
Wellsville,461
West York,460
Wallingford (Town of),458
McAlester,458
St. Gabriel,457
Biddeford (RR name Biddeford-Saco),457
Cedar City,457
Sedona,456
Lake Charles,456
El Dorado,456
Vicksburg,454
Binghamton,453
Tupelo,452
Pine Bluff,451
Lovelock,450
Nelson,450
Searcy,448
Norman,448
Leggett,448
Twin Falls,447
Clarksdale,447
Gastonia,447
Bloomfield,445
Farrell,444
Erlanger,444
Rupert,441
West Memphis,441
Pittston,439
Paradise,437
Lawton,436
Arlington,436
Babylon,436
Manati,432
Greenwich (Town of),432
Mena,432
Cumberland,431
Quinnesec,430
Nebraska City,430
Humacao,427
South Coatesville,427
Clarksville,427
Woodward,425
Red Bluff,425
Alpena,424
Newcastle,422
McCandless Township,420
St. George,417
Fruita,417
Chelmsford (Chelmsford Center),417
Inver Grove Heights (RR name Inver Grove),416
Ventura,413
Kenova,413
Kettleman City,412
Cedar Hill,411
Montezuma Castle National Monument,410
Theodore,407
Scottsbluff,405
Salton Sea Beach,404
Overland Park,403
Port Saint Joe,400
Lexington,398
Cuyahoga Heights,395
Greencastle,390
Bayonne,388
Perth Amboy,386
Ardmore,385
Estherville,383
De Pere,383
Beaumont,383
Alturas,381
Scottsboro,381
Tyler,378
Jalama,378
Seaford,376
Vansant,375
Dickson,371
Olathe,371
Fairborn,366
Temple,365
Wichita Falls,363
Carteret,362
Hannibal,362
Palm Beach,360
Hastings,360
Merritt Island,357
Glens Falls,354
Solvay,353
Holly Hill,350
Vieques,350
Wolf Point,350
Phillipsburg,348
Lovell,348
Milford,347
Amarillo,346
Van Buren (census name for Van Buren Center),345
Tomball,344
Altamonte Springs,344
Kernersville,344
Bath,343
East Brunswick,343
Stamford,343
Union City,343
Silverthorne,342
Gallup,341
Concordia,339
West Alton,336
Palo Verde,334
Corning,334
Santa Cruz,333
Naples,328
Elmira,325
Frisco,324
Fairfax,323
Frederick,322
Lincolnton,322
Meriden,322
Rockville,321
Martinsburg,319
Wausau,317
Ossining,315
Kalamazoo,311
Edinburg,310
Englewood,308
Lizton,305
Fort Gibson,301
Wilson,299
Rexburg,298
Galveston,297
Aquia Harbour,296
Peterborough (Peterboro),287
North Bergen,286
Northglenn,285
Hurricane,284
Johnson City,284
Cockeysville,283
Thomaston (census name for Thomaston Center),281
Ellsworth,280
Saranac Lake,280
East Las Vegas (Whitney),279
New Britain,278
Lynnwood,278
Roanoke Rapids,277
Montrose,276
Washington Terrace,275
Mount Vernon,275
Uhrichsville,272
Roy,272
Minden,272
San Juan Bautista,270
Altavista,269
Metairie,267
Ketchikan,264
Sharon,263
Olive Hill,262
Endicott,261
Fallon,259
Poulsbo,257
Tamarac,257
Moscow Mills,256
Cohoes,256
Orrington (Orrington Corner),244
Taos Pueblo,244
Hampden,244
Monterey,241
North Kansas City,239
Harrah,237
Waterville,234
Loudon,233
Los Banos,232
South Portland,230
Hotchkiss,228
Margate,227
London,226
Hudson,226
Onamia,224
Mescalero,222
Elizabeth City,221
Helena Valley West Central,219
Lehman Caves National Monument,218
Oxford,218
Olympia,217
Ludington,216
Houlton (census name for Houlton Center),216
Loyalton,213
New Paltz,212
Annapolis,210
Kern City,207
Paonia,204
Holland,203
Cupertino,202
Alliance,202
Geneva,201
Citrus Heights,200
Winterhaven,198
Laporte,196
Hagerstown,194
Stock Island,189
Roslyn Heights (RR name Rosalyn (sta.)),189
Susanville,188
Hillsboro,187
Pala,187
Suffern,186
East Millinocket (Town of),186
Boone,184
Beulah,184
Berkeley,183
Old Town,180
Lahaina,179
Green Bay,175
Lumberton,173
Brewer (RR name Brewer Junction),172
Woonsocket,172
Diamondville,170
Kenansville,168
Burney,167
Rosemount,162
Odessa,161
Taholah,155
Seldovia Village,153
Five Points,153
Gardnerville Ranchos,153
Platteville,148
Temecula,147
Incline Village-Crystal Bay,144
Dundalk,144
Athens,142
Vassar,141
Valparaiso,139
International Falls,138
Othello,137
Marathon,134
Portola,134
Waupaca,130
New Braunfels,129
Big Pine,129
Forks,126
Cave Rock,125
Mitchell,123
Kohler,123
Midway,122
Limon,121
Swissvale,121
Deckerville,120
Saginaw,120
South Haven,119
Grants,119
San Jacinto,117
Clarksburg,117
